Page ID,Page name,Disclaimer,Amount spent (GBP)
110326748229439,We Are Ickonic,These ads ran without a disclaimer,≤100
169753760561644,Goldington Liberal Democrats,Bedford Liberal Democrats,≤100
104498255510882,Dev Ahuja for Broughton,Devdeep Ahuja,≤100
1386697314896879,Sefydliad Confucius Bangor Confucius Institute,These ads ran without a disclaimer,≤100
0,Instagram User 5347330092,These ads ran without a disclaimer,≤100
11055104471,ONE,ONE,≤100
600586303672907,Adorable Eco,These ads ran without a disclaimer,≤100
224590650885756,Migrants Leadership Institute,Amina Chapopa Chitembo,≤100
104736501227610,Wärtsilä Energy,These ads ran without a disclaimer,≤100
263171957076247,Vanyakus,These ads ran without a disclaimer,≤100
277036942437900,Magrath Sheldrick LLP Solicitors,These ads ran without a disclaimer,≤100
111504854511286,Ruth Cohn MFT,These ads ran without a disclaimer,≤100
103940752286011,Occupation of Ukraine? The third option. Papers in pdf format,These ads ran without a disclaimer,≤100
1529191897401928,protrainingcourses.com,These ads ran without a disclaimer,≤100
106472501975958,Spilling the Crime,These ads ran without a disclaimer,≤100
0,Instagram User 1628108459,These ads ran without a disclaimer,≤100
117756108300779,Fuse,These ads ran without a disclaimer,≤100
102814615703122,Stop Business With Russia,These ads ran without a disclaimer,≤100
110205164948138,Stopka,These ads ran without a disclaimer,≤100
222196019802453,Agro Prime,These ads ran without a disclaimer,≤100
1031830476829514,Ethosism,These ads ran without a disclaimer,≤100
0,Instagram User 1141040959,These ads ran without a disclaimer,≤100
458652671185833,الشرق أكاديميا Al Sharq Academia,These ads ran without a disclaimer,≤100
130076193755187,Scaman's Eggs,These ads ran without a disclaimer,≤100
101224405328950,Breaking,These ads ran without a disclaimer,≤100
100692909005777,equitablecoaching,These ads ran without a disclaimer,≤100
117293650106687,Levenshulme Labour,Manchester Labour,≤100
1459044004350649,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",These ads ran without a disclaimer,≤100
107464615999205,Connor Franta,These ads ran without a disclaimer,≤100
102454725567398,FeminismArt.com,Angelo Finocchiaro,≤100
128381069655,Watches.com,These ads ran without a disclaimer,≤100
415209345325893,Jess Phillips,Jess Phillips,≤100
22550274088,Hazuan Hashim & Phil Maxwell,Hazuan Hashim,≤100
1668434246786779,The Pack Project,These ads ran without a disclaimer,≤100
104959942217985,Andesite Blue,These ads ran without a disclaimer,≤100
617089211692473,Beatson Cancer Charity,Beatson Cancer Charity,≤100
1504633243089306,Hillsborough Labour Party,Hillsborough Labour Party,≤100
8539814909,International Animal Rescue,These ads ran without a disclaimer,≤100
1353939381331560,Pontprennau & Old St Mellons Labour News,These ads ran without a disclaimer,≤100
105213171287388,Tomorrow's earth,These ads ran without a disclaimer,≤100
840133722711544,Selsey Conservatives,Peter Roger Barrow,≤100
220353389618,The Local Sweden,These ads ran without a disclaimer,≤100
104730858562711,Infra Journal,These ads ran without a disclaimer,≤100
1783542778585124,spring of fashion,These ads ran without a disclaimer,≤100
1867999873471173,HUB 87 LTD,These ads ran without a disclaimer,≤100
0,Instagram User 5372060635,These ads ran without a disclaimer,≤100
2191933467738825,Dare to be Grey,These ads ran without a disclaimer,≤100
109986991610948,Shane #1 for VP Liberation & Equality,Shane Junior Fernandes Simpkin,≤100
108566585089342,Donna Megraw Counselling MBACP,These ads ran without a disclaimer,≤100
0,Instagram User 3850658162,These ads ran without a disclaimer,≤100
103352155630963,Vote local vote orourke,THOMAS PETER O'ROURKE,≤100
145643245456953,Jack Hibbs,These ads ran without a disclaimer,≤100
105847117517436,Project Panda,These ads ran without a disclaimer,≤100
463900094365989,Mhairi Helme,These ads ran without a disclaimer,≤100
0,Instagram User 9429465349,These ads ran without a disclaimer,≤100
102199481857500,Circular Economy Alliance,These ads ran without a disclaimer,≤100
0,Instagram User 376947102,These ads ran without a disclaimer,≤100
109042898026340,BodiesbyMonika,These ads ran without a disclaimer,≤100
116283461059236,Landscapce UK,These ads ran without a disclaimer,≤100
105705855390109,Peter Chambers for Middleton and Belle Isle,Leeds Central Labour Party,≤100
0,Instagram User 1344419761,These ads ran without a disclaimer,≤100
0,Instagram User 9976280131,These ads ran without a disclaimer,≤100
120237408017359,spoga+gafa,These ads ran without a disclaimer,≤100
900797180263590,Nomad Eyewear,These ads ran without a disclaimer,≤100
1929320457384716,Newham Labour,Newham Labour,≤100
1439364926329185,Animal Matters,These ads ran without a disclaimer,≤100
264233637286960,Sound Planning,These ads ran without a disclaimer,≤100
1122966701244880,Panda Ireland,These ads ran without a disclaimer,≤100
108719947455309,Untagged,These ads ran without a disclaimer,≤100
257656731794433,The Juggernaut,These ads ran without a disclaimer,≤100
101609829053882,Alionco.com,These ads ran without a disclaimer,≤100
2015674312067406,Stillpoint Magazine,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
100259452351097,Londoncolinart,These ads ran without a disclaimer,≤100
1912738935713798,Hay Straws,These ads ran without a disclaimer,≤100
114615167804164,Community Sports Vision,These ads ran without a disclaimer,≤100
110221418186674,Athena Art Foundation,These ads ran without a disclaimer,≤100
100339322647106,ASM Lewes,These ads ran without a disclaimer,≤100
191971464278194,Danilo - Calendars Uk,These ads ran without a disclaimer,≤100
101673792484875,WWT Wetland Heroes,These ads ran without a disclaimer,≤100
0,Instagram User 650230378,These ads ran without a disclaimer,≤100
109200561686867,Planete Vivante NL,These ads ran without a disclaimer,≤100
112820674668560,Copyrace-FR,These ads ran without a disclaimer,≤100
100119159347078,Bitcoin funclub,These ads ran without a disclaimer,≤100
281272892734050,Errolfrancisphotography,These ads ran without a disclaimer,≤100
929239867114881,FFS Beauty,These ads ran without a disclaimer,≤100
0,Instagram User 1550032315,These ads ran without a disclaimer,≤100
371804769546173,Storage King UK,These ads ran without a disclaimer,≤100
110936161189610,DIVA - Disability Inclusion: Virtual Alliance,These ads ran without a disclaimer,≤100
101035279197046,Одежда,These ads ran without a disclaimer,≤100
163075850770121,Matthew Barber,Matthew Barber,≤100
165260173500135,Tea Please,These ads ran without a disclaimer,≤100
104027725294535,Cllr Paul Basham - Norden,Paul Basham,≤100
208667055816775,Let Us Furnish,These ads ran without a disclaimer,≤100
2276450902416740,Words by Lucinda Lovings,These ads ran without a disclaimer,≤100
103040181051124,Petplan Charitable Trust,These ads ran without a disclaimer,≤100
1486840868067964,Beatchain,These ads ran without a disclaimer,≤100
103733081498047,DrinkUp,These ads ran without a disclaimer,≤100
143107542452083,Media Reform UK,These ads ran without a disclaimer,≤100
503557883129352,Fallout Hobbies,These ads ran without a disclaimer,≤100
47710652725,Goethe-Institut,These ads ran without a disclaimer,≤100
122004369643660,The Light Truthpaper,These ads ran without a disclaimer,≤100
196373713750040,Paper,These ads ran without a disclaimer,≤100
101134691707170,Vast provable and ignored English Government corruption,These ads ran without a disclaimer,≤100
100434704664847,GPB,These ads ran without a disclaimer,≤100
111805894774391,Help_Save_Ukraine,These ads ran without a disclaimer,≤100
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,≤100
105378607655058,Earth Runs,These ads ran without a disclaimer,≤100
0,Instagram User 2141909617,These ads ran without a disclaimer,≤100
121389027938485,Mark Yarwood- Crime writer.,These ads ran without a disclaimer,≤100
22951843398,Ben Sherman,These ads ran without a disclaimer,≤100
104193722232656,Handsome bee,These ads ran without a disclaimer,≤100
108883895104278,Umoon Store,These ads ran without a disclaimer,≤100
1121142547993734,George Carroll for Llandough,Vale of Glamorgan Conservatives,≤100
105341155316939,"Councillor Minesh Parekh, Crookes & Crosspool",Crookes and Crosspool Labour Party,≤100
20329664449,UK Youth Climate Coalition,These ads ran without a disclaimer,≤100
107172214135883,"Ian McAlpine, Cllr. Lewis Bartoli & Cllr. Chris Johnston",Liam Adam Bones,≤100
1633050326957252,ID Agent,These ads ran without a disclaimer,≤100
210181875766647,Mums in Science,These ads ran without a disclaimer,≤100
1447352688816942,Castle and Newnham Liberal Democrats,Bedford Liberal Democrats,≤100
106819568482343,Homecek shop,These ads ran without a disclaimer,≤100
343713599339257,The Pointy Finger,Michael James Enea,≤100
1278048218908469,Colin Simpson Councillor for Peterhead South and Cruden,"and promoted by Robert Leslie on behalf of Colin Simpson, Scottish Liberal Democrats, 71 High Street, Inverurie, AB513QJ",≤100
0,Instagram User 768508571,These ads ran without a disclaimer,≤100
107157738588278,Sincere Heart Charitable Foundation,These ads ran without a disclaimer,≤100
113634282150318,Hillingdon Conservatives,Hillingdon Conservatives,≤100
107409654833459,Scotland - Newsbreak,These ads ran without a disclaimer,≤100
650350121728140,366 Concept - Retro Furniture,These ads ran without a disclaimer,≤100
202147436519783,MyCoke Malta,These ads ran without a disclaimer,≤100
392443934110646,Liebherr Construction,These ads ran without a disclaimer,≤100
2141955389450051,Ciğerci Remzi Usta Diyarbakır,These ads ran without a disclaimer,≤100
110326662354766,MoneyWeek,These ads ran without a disclaimer,≤100
245418970510,Men&Mice,These ads ran without a disclaimer,≤100
467258010735225,Elpack Packaging Solutions,These ads ran without a disclaimer,≤100
106804704120510,Responsible Business Initiative for Justice,These ads ran without a disclaimer,≤100
16779918934,Zoopla,These ads ran without a disclaimer,≤100
326297477504543,Fair Trade Wales - Cymru Masnach Deg,These ads ran without a disclaimer,≤100
1847912222147101,Cllr Diogo Rodrigues,Diogo Jose Nobrega Rodrigues,≤100
245694592147186,Jordan Shelley,These ads ran without a disclaimer,≤100
140446599371850,Islamic Diversity Centre,These ads ran without a disclaimer,≤100
0,Instagram User 8244064812,These ads ran without a disclaimer,≤100
102603385770531,ClimateChoices,These ads ran without a disclaimer,≤100
114049887052731,Histories of Colour,These ads ran without a disclaimer,≤100
702449876479353,Brook Street,These ads ran without a disclaimer,≤100
310146205690077,Samsung Biologics,These ads ran without a disclaimer,≤100
108126891435706,C residential,These ads ran without a disclaimer,≤100
118592938221174,ZTE Corporation,These ads ran without a disclaimer,≤100
108942604027326,The Majestic Quran,These ads ran without a disclaimer,≤100
562946193795971,Selbor,These ads ran without a disclaimer,≤100
108885114921513,Mildly Interesting Podcast,These ads ran without a disclaimer,≤100
103435695666155,Grafik Divide,These ads ran without a disclaimer,≤100
316148735710478,Gieselle Allen Coaching,These ads ran without a disclaimer,≤100
1725037007557026,Rio Heating,These ads ran without a disclaimer,≤100
1634712933485687,forRefugees,Donate4Refugees,≤100
266191887219205,Maria Luisa Hernandez Art,These ads ran without a disclaimer,≤100
583108122150645,Iamhere international,These ads ran without a disclaimer,≤100
102021108917531,Sublimity,These ads ran without a disclaimer,≤100
105587838701142,Project Protium,These ads ran without a disclaimer,≤100
109765114889924,Prime EVA,These ads ran without a disclaimer,≤100
190343006511,Dane Myers,These ads ran without a disclaimer,≤100
250711468768173,West and NW London SWP,These ads ran without a disclaimer,≤100
0,Instagram User 9750370815,These ads ran without a disclaimer,≤100
103824405609903,Eco Beach City,These ads ran without a disclaimer,≤100
101152744649763,Another textile student,These ads ran without a disclaimer,≤100
0,Instagram User 7336997007,These ads ran without a disclaimer,≤100
113728932022446,Internet Watch Foundation,These ads ran without a disclaimer,≤100
112641501209131,Proud To Be,These ads ran without a disclaimer,≤100
68793499001,UNICEF,UNICEF,≤100
101652455819677,UA,These ads ran without a disclaimer,≤100
654601358263202,KTN,These ads ran without a disclaimer,≤100
108968210651675,Kwanda,These ads ran without a disclaimer,≤100
248614481874426,Breast Cancer UK,Breast Cancer UK,≤100
